"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00018708",397.51713820967,-4.72785513313591,1.19150093787197,-3.96798272066818,7.24835879842613e-05,0.00092542077854754,"pdam_00018708"," unknown function","",""
"pdam_00021137",2.1258179378992,-4.70094755724767,1.16747700739652,-4.02658684279428,5.65923438779083e-05,0.000766293883114848,"pdam_00021137"," unknown function","",""
"pdam_00019416",29.7112738125613,-4.6638739017255,1.43745207104028,-3.24454219774455,0.00117639585764189,0.00794407421219289,"pdam_00019416"," Mrc2: C-type mannose receptor 2 (Mus musculus)","","PF00059"
"pdam_00023350",13.3763385074237,-4.661234306827,0.846816015030227,-5.50442389384973,3.70377415545807e-08,2.21751606487041e-06,"pdam_00023350"," unknown function","",""
"pdam_00020388",4.67928305185572,-4.64601920448755,1.20517382780891,-3.85506148348272,0.000115700547686839,0.00132793392115724,"pdam_00020388"," unknown function","",""
"pdam_00007828",87.8761189637921,-4.62947374394338,1.19137530925273,-3.88582313901329,0.000101983736412898,0.00120719719081084,"pdam_00007828"," Perlucin-like protein (Mytilus galloprovincialis)","","PF00059"
"pdam_00002807",2.64626012392502,-4.61578769935085,1.04649281013687,-4.41072089042557,1.03027047060672e-05,0.000198317524781485,"pdam_00002807"," unknown function","",""
"pdam_00025175",10.0794957197997,-4.59738309610431,0.836920618684419,-5.49321284894508,3.94686621149213e-08,2.31685456520969e-06,"pdam_00025175"," ytcJ: Putative amidohydrolase YtcJ (Bacillus subtilis (strain 168))","","PF07969"
"pdam_00005838",2.10699461933915,-4.57404673715671,1.07965572531419,-4.23657896671239,2.26951127327965e-05,0.000370179602084412,"pdam_00005838"," unknown function","",""
"pdam_00023543",21.2532664159488,-4.5397912440524,0.858316082386359,-5.28918348055475,1.2286359602083e-07,5.637507577244e-06,"pdam_00023543"," unknown function","",""
"pdam_00000972",3682.69341825302,-4.51278162722245,0.857010821284372,-5.26572304006536,1.39638669450039e-07,6.23037502864665e-06,"pdam_00000972"," unknown function","","PF00030"
"pdam_00025487",2.78831765412939,-4.50966979130557,1.00894059866205,-4.46970792659728,7.83264825818385e-06,0.000157514931239936,"pdam_00025487"," unknown function","",""
"pdam_00003307",162.714812481325,-4.49705928345294,0.943204881952083,-4.76784988023567,1.8620244235752e-06,5.08187574823802e-05,"pdam_00003307"," Creatine kinase%2C flagellar (Strongylocentrotus purpuratus)","","PF00217, PF02807"
"pdam_00016894",2.52855342196162,-4.46580724959619,1.11505092203594,-4.00502538614308,6.20108212512735e-05,0.00082478316999716,"pdam_00016894"," unknown function","",""
"pdam_00024460",19.2981116726759,-4.4386699861843,1.17907515939484,-3.76453523833243,0.000166859137679349,0.0017745671955119,"pdam_00024460"," unknown function","",""
"pdam_00003160",13.4675542458034,-4.43652583976838,0.959293334483968,-4.624785433493,3.74986374820328e-06,8.77543281386324e-05,"pdam_00003160"," unknown function","",""
"pdam_00022631",4.97282386842116,-4.38965765308781,1.06781522929346,-4.11087754947298,3.94158203563644e-05,0.000569686014297797,"pdam_00022631"," Tnf: Tumor necrosis factor (Rattus norvegicus)","","PF00229"
"pdam_00019320",18.5843514856087,-4.34382939236256,1.47804702143701,-2.93889797101267,0.00329381484610252,0.0176175920058143,"pdam_00019320"," Mfsd12: Major facilitator superfamily domain-containing protein 12 (Mus musculus)","","PF07690"
"pdam_00024577",13.225305185229,-4.33634321589751,0.998362907446138,-4.34345385185643,1.40259951665228e-05,0.000254319489581083,"pdam_00024577"," unknown function","",""
"pdam_00025879",7.43596055866062,-4.33205685039016,1.0418362592242,-4.15809760126415,3.20908917990641e-05,0.000485151793516398,"pdam_00025879"," unknown function","","PF00007"
"pdam_00024722",5.55583208122123,-4.32287997642893,1.19592806820751,-3.61466553996696,0.000300735609282994,0.00280015898497214,"pdam_00024722"," unknown function","",""
"pdam_00022594",7.72870186995183,-4.32091700494167,0.871986712487819,-4.95525555958747,7.22352828332856e-07,2.36821289975273e-05,"pdam_00022594"," unknown function","",""
"pdam_00009477",37.1357194163809,-4.32009836489759,0.704386853343455,-6.13313315600899,8.61649683929682e-10,1.00041812750178e-07,"pdam_00009477"," cyp17a1: Steroid 17-alpha-hydroxylase/17%2C20 lyase (Ictalurus punctatus)","K00512","PF00067"
"pdam_00002912",2.77291458598413,-4.30958839948665,1.10568878274584,-3.89765046615045,9.71304726672186e-05,0.00116476359659765,"pdam_00002912"," tam: Trans-aconitate 2-methyltransferase (Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422))","","PF13847"
"pdam_00009039",2.91366104117299,-4.30711151272311,1.23121431025263,-3.49826303743932,0.000468299024791442,0.00394497804977902,"pdam_00009039"," unknown function","",""
"pdam_00005984",10.5535962566275,-4.28394018695237,1.10750563477062,-3.86809787007507,0.000109687642336147,0.00128274112615144,"pdam_00005984"," unknown function","",""
"pdam_00015790",1.47810289643397,-4.26955847626022,1.30427612092284,-3.27350812283468,0.00106221337585331,0.00735742059774467,"pdam_00015790"," Edil3: EGF-like repeat and discoidin I-like domain-containing protein 3 (Mus musculus)","","PF00754"
"pdam_00015571",8.52153977637072,-4.26484169262557,0.81245880531122,-5.24930207506568,1.52676539904094e-07,6.74054093715239e-06,"pdam_00015571"," unknown function","",""
"pdam_00022475",2.39770817469396,-4.26441142295081,1.27189843379458,-3.35279241615887,0.000800006833608761,0.00596828879678631,"pdam_00022475"," unknown function","",""
"pdam_00019324",7.20201807578447,-4.2368555447959,1.19536890622975,-3.54439162899022,0.000393520242476692,0.00343716870143295,"pdam_00019324"," MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)","","PF13347"
"pdam_00019415",28.7801522928966,-4.21361619985518,1.10697908486433,-3.80640994709633,0.000140998598782109,0.00156033994386837,"pdam_00019415"," Insoluble matrix shell protein 1 (Fragment) (Ruditapes philippinarum)","",""
"pdam_00016663",3.00502056801872,-4.16365427287305,1.13838122371677,-3.6575219145647,0.000254665491966098,0.00244521395447388,"pdam_00016663"," unknown function","",""
"pdam_00010451",3.47626439020667,-4.1265607377922,1.09431232182856,-3.77091681732765,0.000162648887102969,0.00174213372195153,"pdam_00010451"," Crp: C-reactive protein (Rattus norvegicus)","","PF00354"
"pdam_00008768",3.46088467609961,-4.11501420042667,1.05397280310129,-3.90428879029736,9.45028814079336e-05,0.00114071111590335,"pdam_00008768"," Octopamine receptor 1 (Lymnaea stagnalis)","","PF00001"
"pdam_00015747",12.1910774648871,-4.11121171659755,0.73379944689014,-5.60263670682905,2.11115409783629e-08,1.4642212332023e-06,"pdam_00015747"," unknown function","","PF13966"
"pdam_00026071",3.94820231288103,-4.10411586958787,1.23325758450905,-3.32786590663595,0.000875139790334596,0.00637853565558735,"pdam_00026071"," unknown function","",""
"pdam_00022482",7.20778897700123,-4.03655845845605,0.888126150527604,-4.54502826660162,5.49278823699223e-06,0.000119246843802058,"pdam_00022482"," unknown function","",""
"pdam_00024734",2.76160572747654,-4.01882386451951,1.21362496397096,-3.31142155429136,0.000928232608538243,0.00667283204335251,"pdam_00024734"," unknown function","",""
"pdam_00025358",1.60645939730272,-4.01821046140429,1.15004795856193,-3.49395034484375,0.00047592953007913,0.00399427279337577,"pdam_00025358"," unknown function","",""
"pdam_00017716",9.26857061392621,-4.00411276795451,0.833646392644829,-4.80313092371341,1.56203675381149e-06,4.42998682609291e-05,"pdam_00017716"," unknown function","",""
"pdam_00011549",17.8613138674148,-3.99132919180342,0.751500063895335,-5.31114950425248,1.0893591562144e-07,5.17938521896958e-06,"pdam_00011549"," unknown function","","PF01771"
"pdam_00005573",4.19252043689181,-3.98943443963577,1.01009533814583,-3.94956227296221,7.82942403095809e-05,0.000982300573197518,"pdam_00005573"," fimA: Fimbrin (Dictyostelium discoideum)","K17276","PF00307"
"pdam_00003317",3.99355470750378,-3.98838527496161,1.03146900273666,-3.86670395753991,0.00011031620767823,0.00128722659875513,"pdam_00003317"," DELTA-stichotoxin-She4b (Stichodactyla helianthus)","","PF06369"
"pdam_00023050",8.54593899474766,-3.98802707493082,0.832776310291448,-4.7888334786266,1.67753609314792e-06,4.6755200261941e-05,"pdam_00023050"," unknown function","",""
"pdam_00000305",3.50313836147336,-3.98079938037604,1.04147884421163,-3.82225659455369,0.000132235982715543,0.00147973332096226,"pdam_00000305"," Tssk5: Testis-specific serine/threonine-protein kinase 5 (Mus musculus)","","PF00069"
"pdam_00001176",11.6994518298005,-3.96602581729015,0.835319436727992,-4.7479151602474,2.05524208685552e-06,5.44652111667955e-05,"pdam_00001176"," ABCC4: Multidrug resistance-associated protein 4 (Homo sapiens)","","PF00005, PF00664"
"pdam_00009257",110.835256663932,-3.95317877377085,0.460748454774764,-8.57990674261371,9.49500892749566e-18,1.42526866150944e-14,"pdam_00009257"," unknown function","","PF00305"
"pdam_00011644",57.2909138164254,-3.93647931998863,0.987366171173974,-3.98684848125612,6.69567551477274e-05,0.000869654840008738,"pdam_00011644"," unknown function","",""
"pdam_00023030",34.1776965382692,-3.92632781142219,0.49680435248304,-7.9031670954538,2.71904695500275e-15,1.8389400283413e-12,"pdam_00023030"," unknown function","",""
"pdam_00021135",52.7856431028,-3.91913680611351,1.14281777311944,-3.42936284182546,0.000605000131506435,0.00480661498767177,"pdam_00021135"," Trpm6: Transient receptor potential cation channel subfamily M member 6 (Mus musculus)","","PF02816"
"pdam_00006548",5.66869669975342,-3.91571267925065,0.918005774586754,-4.26545538998743,1.99494873425187e-05,0.000333788595941903,"pdam_00006548"," unknown function","","PF00078"
"pdam_00003757",95.2129231351863,-3.91529235437711,0.507179901249549,-7.71973089771683,1.16575561469705e-14,5.97520835191671e-12,"pdam_00003757"," unknown function","",""
"pdam_00010881",81.0806135101075,-3.91210265999643,1.11745324405105,-3.50090948397454,0.000463673300230864,0.00391486315964308,"pdam_00010881"," unknown function","",""
"pdam_00010333",3.42875301966281,-3.90488738332154,1.0855572326233,-3.59712713984244,0.000321751236444298,0.00294623191018602,"pdam_00010333"," Oacyl: O-acyltransferase like protein (Mus musculus)","",""
"pdam_00024218",15.0000700159998,-3.8938726360311,0.744055643037335,-5.23330838556078,1.66502601093758e-07,7.22944661567217e-06,"pdam_00024218"," unknown function","",""
"pdam_00023345",63.4287609683758,-3.87762320241073,0.974308855121503,-3.97987063550517,6.89527800218966e-05,0.000891170155080048,"pdam_00023345"," At3g55350: Protein ALP1-like (Arabidopsis thaliana)","K23222","PF13359"
"pdam_00001172",2.10018660935943,-3.87349641641811,1.21258160493256,-3.19442122547582,0.00140111517411291,0.00911592426748694,"pdam_00001172"," abcC10: ABC transporter C family member 10 (Dictyostelium discoideum)","","PF00005, PF00664"
"pdam_00004527",21.1312958431577,-3.86648291568852,1.29845794226174,-2.97774982911933,0.00290372888345607,0.0160499375291502,"pdam_00004527"," unknown function","",""
"pdam_00004921",15.5691229205136,-3.84569360321746,0.827579700551344,-4.64691630383806,3.36933787529215e-06,8.10144570357717e-05,"pdam_00004921"," ATOH7: Protein atonal homolog 7 (Gallus gallus)","","PF00010"
"pdam_00013668",3.52968150233428,-3.83146899716018,1.0770369753136,-3.55741639793247,0.00037452023878017,0.00332230595946192,"pdam_00013668"," slc32a1: Vesicular inhibitory amino acid transporter (Xenopus tropicalis)","","PF01490"
"pdam_00009256",143.036260830655,-3.82298160765503,0.53497019454387,-7.14615813487442,8.92402507434284e-13,2.84149071117143e-10,"pdam_00009256"," unknown function","",""
"pdam_00005101",2.48528535211737,-3.82207594589327,1.21206885176554,-3.15334887149844,0.0016140878023813,0.0101657822442596,"pdam_00005101"," unknown function","",""
"pdam_00009495",10.8015574049705,-3.81220256020838,1.1454017121191,-3.32826686032751,0.000873881137806395,0.00637438809823027,"pdam_00009495"," NPTX2: Neuronal pentraxin-2 (Homo sapiens)","","PF00354"
"pdam_00025151",7.09690680925978,-3.80335607928576,1.06642978540511,-3.56643834534401,0.000361865895825365,0.00322913452261998,"pdam_00025151"," unknown function","",""
"pdam_00002865",1.57447592698851,-3.7981515402506,1.14857617657423,-3.30683468603629,0.000943565582728504,0.00674227498165233,"pdam_00002865"," unknown function","",""
"pdam_00005470",2.39334656350252,-3.79247595041752,1.15253705326069,-3.29054579172797,0.000999932254789332,0.00703618009120621,"pdam_00005470"," unknown function","",""
"pdam_00003105",12.0205872700818,-3.78934294157716,0.663914555123426,-5.70757624205527,1.14596293690082e-08,8.5702530672494e-07,"pdam_00003105"," PNLIPRP2: Pancreatic lipase-related protein 2 (Cavia porcellus)","K14073","PF00151"
"pdam_00025596",17.6041349553894,-3.77455977576215,0.650898415028726,-5.79899979568327,6.67116137641998e-09,5.517366538758e-07,"pdam_00025596"," Pkd1l3: Polycystic kidney disease protein 1-like 3 (Mus musculus)","","PF01477"
"pdam_00017717",1.4225767790573,-3.76202889776328,1.30783679536183,-2.87652779850293,0.0040207677834945,0.0205138225224901,"pdam_00017717"," unknown function","",""
"pdam_00025777",30.7394756716638,-3.76041599703082,0.719371175847231,-5.22736540368334,1.71942480992129e-07,7.38930723527524e-06,"pdam_00025777"," unknown function","",""
"pdam_00005957",304.180062392234,-3.75771885976586,0.709313078350188,-5.29768726174632,1.17278606728538e-07,5.45267681504474e-06,"pdam_00005957"," AOC1: Amiloride-sensitive amine oxidase [copper-containing] (Sus scrofa)","K11182","PF01179, PF02727, PF02728"
"pdam_00015572",8.65674155052022,-3.7533756419241,0.788269779941781,-4.76153689692545,1.9212416244689e-06,5.19625389166203e-05,"pdam_00015572"," unknown function","",""
"pdam_00025809",75.9527434962635,-3.75125684260346,0.954162099653648,-3.93146703685373,8.44290738911951e-05,0.00104800767148462,"pdam_00025809"," unknown function","",""
"pdam_00015944",1.56550208447646,-3.75068051762822,1.18800813039463,-3.15711687628123,0.00159337467637303,0.0100675793217015,"pdam_00015944"," unknown function","",""
"pdam_00013552",85.2361521179611,-3.74395930301845,1.14799311382999,-3.26130815412967,0.00110899447920069,0.00759632300534634,"pdam_00013552"," WBSCR27: Williams-Beuren syndrome chromosomal region 27 protein (Homo sapiens)","","PF13649"
"pdam_00007059",3.37794137066599,-3.74388550191053,1.01893138078646,-3.67432544772625,0.000238478609052262,0.00232882340577755,"pdam_00007059"," Histone H2A (Acropora formosa)","K11251","PF00125, PF16211"
"pdam_00021420",10.1375428756219,-3.73967136208521,1.12228888553509,-3.33218248018397,0.000861677356574537,0.00631826575311022,"pdam_00021420"," unknown function","",""
"pdam_00002500",13.2039002246876,-3.73644115732461,1.19931176139003,-3.11548779692947,0.00183640946911065,0.0112251730638046,"pdam_00002500"," ADAMTS9: A disintegrin and metalloproteinase with thrombospondin motifs 9 (Homo sapiens)","","PF00024, PF00092, PF08685"
"pdam_00002945",181.67873571576,-3.73324758904855,1.21986802448079,-3.06037006801415,0.00221063656120631,0.012999563305927,"pdam_00002945"," unknown function","",""
"pdam_00000144",6.10907881699003,-3.73282120613193,1.25521532183053,-2.9738492999657,0.0029408947065969,0.0162077355928003,"pdam_00000144"," unknown function","",""
"pdam_00020316",8.4600342856236,-3.72737193969518,0.889773600418309,-4.18912399507339,2.80033364372203e-05,0.000436565367379958,"pdam_00020316"," unknown function","","PF13359"
"pdam_00021087",193.487422146921,-3.71898251829294,0.998730036287488,-3.7237114967697,0.000196315255188957,0.00201837822299214,"pdam_00021087"," Collagen alpha-2(IV) chain (Ascaris suum)","","PF01391"
"pdam_00017603",1.20932891229254,-3.71626188509397,1.29741351976075,-2.86436192354406,0.00417850281654875,0.0211084703581183,"pdam_00017603"," unknown function","",""
"pdam_00021448",2.17878673877381,-3.71162900812632,1.25682334779084,-2.95318273220367,0.0031451572488573,0.0170305281073786,"pdam_00021448"," unknown function","",""
"pdam_00011643",119.586696056771,-3.70656901527536,0.998288734021015,-3.71292281376916,0.000204879385692522,0.00207495917606186,"pdam_00011643"," unknown function","",""
"pdam_00002892",10.9112258887557,-3.70347183163265,0.853021206366927,-4.34159409401553,1.41452676720109e-05,0.000256261034592507,"pdam_00002892"," unknown function","",""
"pdam_00023218",166.360065156445,-3.70230549161272,0.389442717252907,-9.50667537893233,1.96853337853803e-21,8.27374578999533e-18,"pdam_00023218"," scara5: Scavenger receptor class A member 5 (Danio rerio)","","PF01391"
"pdam_00015645",3.85606700391499,-3.68985408354863,1.04571720673053,-3.52853913065566,0.000417860163100693,0.00359595877459503,"pdam_00015645"," unknown function","",""
"pdam_00002160",6.81614507132428,-3.68296150814611,0.835072256602298,-4.41035069603578,1.03203343056788e-05,0.000198428019610101,"pdam_00002160"," POLN: DNA polymerase nu (Homo sapiens)","K16618","PF00476"
"pdam_00024623",76.9544329340211,-3.68278683172265,1.30606723098419,-2.81975287669339,0.00480606462172265,0.0234446258183615,"pdam_00024623"," unknown function","","PF05380"
"pdam_00010821",1.59157464195722,-3.68000690543155,1.1592556189051,-3.17445681989212,0.00150117224614573,0.00960631387111827,"pdam_00010821"," Chst3: Carbohydrate sulfotransferase 3 (Mus musculus)","","PF00685"
"pdam_00012299",40.0061560618777,-3.67236355133243,0.670742307223981,-5.47507367849113,4.37329612101606e-08,2.53880712660642e-06,"pdam_00012299"," unknown function","","PF13895"
"pdam_00015180",1.67650523222486,-3.67051338207321,1.31600598158006,-2.7891312299859,0.00528496455295549,0.0252761788985798,"pdam_00015180"," Moxd1: DBH-like monooxygenase protein 1 (Mus musculus)","","PF01082, PF03351, PF03712"
"pdam_00016729",46.6671426385459,-3.6699810331585,1.3449106667964,-2.72879167647651,0.00635668469955457,0.0289836686832587,"pdam_00016729"," Pkd1l2: Polycystic kidney disease protein 1-like 2 (Mus musculus)","","PF01477, PF01825, PF02010, PF08016"
"pdam_00002893",831.986391782112,-3.66588107712628,0.701470798183512,-5.22599242423096,1.73223451754838e-07,7.42916497679168e-06,"pdam_00002893"," Tnfsf11: Tumor necrosis factor ligand superfamily member 11 (Rattus norvegicus)","","PF00229"
"pdam_00025232",13.2554741575113,-3.63438558729513,0.895295634387252,-4.05942511914798,4.91936800454517e-05,0.000684186092756564,"pdam_00025232"," Samd9l: Sterile alpha motif domain-containing protein 9-like (Mus musculus)","",""
"pdam_00001479",1.9745414170089,-3.62812000351365,1.21947613573213,-2.97514637409075,0.00292848775609315,0.0161549254330289,"pdam_00001479"," bark: Protein bark beetle (Drosophila melanogaster)","","PF00530, PF13229"
"pdam_00019430",0.794976166800382,-3.62728855734588,1.44941681567561,-2.50258484524006,0.0123290070191839,0.0477696128763966,"pdam_00019430"," unknown function","",""
"pdam_00016442",5.96165825922402,-3.62591247982122,0.772772579943544,-4.69208221658968,2.70438397926386e-06,6.8226445767383e-05,"pdam_00016442"," Adgre1: Adhesion G protein-coupled receptor E2 (Rattus norvegicus)","","PF07645"
"pdam_00016269",1.48912767850246,-3.61886269267009,1.21733625864873,-2.97277162900503,0.00295123945449277,0.0162363278109615,"pdam_00016269"," unknown function","","PF12810"
"pdam_00020849",1.34974049935487,-3.6115836012802,1.33022755017436,-2.71501187958919,0.00662733931089434,0.0298998573676352,"pdam_00020849"," unknown function","","PF09588"
"pdam_00008143",13.3193393084498,-3.60432302812379,0.86432574873175,-4.17009794445268,3.04468757068828e-05,0.000466356481763951,"pdam_00008143"," RPE: Ribulose-phosphate 3-epimerase (Pongo abelii)","","PF00834"
"pdam_00016130",3.17819381504559,-3.60380281908648,1.08410921886313,-3.32420641424457,0.000886705396612263,0.00643665420027865,"pdam_00016130"," ABCC4: Multidrug resistance-associated protein 4 (Homo sapiens)","","PF00664"
"pdam_00001706",3.2823573759206,-3.59691791860616,1.10374592039032,-3.2588278263662,0.00111873539811851,0.00763641481150936,"pdam_00001706"," Nrx-IV: Neurexin-4 (Drosophila melanogaster)","","PF07679"
"pdam_00005613",4.26274721234447,-3.59146969472777,1.01973599414496,-3.52196030673525,0.000428368277286378,0.00367435075394826,"pdam_00005613"," unknown function","",""
"pdam_00023456",4.29514015653779,-3.58273050591759,1.03653103994276,-3.4564623420399,0.000547315676129838,0.00444945413302458,"pdam_00023456"," unknown function","",""
"pdam_00011521",3.40641020902456,-3.57285581598898,1.06348622232018,-3.35956944340491,0.000780640292386492,0.00585062615709776,"pdam_00011521"," CHST4: Carbohydrate sulfotransferase 4 (Homo sapiens)","","PF00685"
"pdam_00006069",1.27686859343561,-3.56660258258799,1.41386514191282,-2.52259036371937,0.0116494015430276,0.0458621531335191,"pdam_00006069"," unknown function","",""
"pdam_00008364",3.24023851963582,-3.56596006526695,1.10227972535062,-3.2350772524031,0.00121609822653077,0.00815453230074796,"pdam_00008364"," GAL3ST1: Galactosylceramide sulfotransferase (Homo sapiens)","","PF06990"
"pdam_00008228",1.35240560973537,-3.54966025580262,1.33030000584086,-2.66831559814882,0.0076232612586662,0.0332716168953001,"pdam_00008228"," unknown function","",""
"pdam_00009512",6.04135459626219,-3.54895036683506,0.957457058180142,-3.70664181386957,0.000210025653140768,0.00211337429170752,"pdam_00009512"," LAC: Laccase (Phlebia radiata)","","PF00394, PF07731"
"pdam_00009551",2.34922190444745,-3.54752820594169,1.07663992030868,-3.29499969212046,0.000984217876599578,0.0069664326967801,"pdam_00009551"," Dsp1: High mobility group protein DSP1 (Drosophila melanogaster)","K11295","PF00505, PF09011"
"pdam_00012711",2.57031757414676,-3.54629421391753,1.05191692306463,-3.37126833513223,0.000748229392765763,0.0056663209689991,"pdam_00012711"," unknown function","",""
"pdam_00017082",83.9612956236544,-3.54485714348559,1.2069597389845,-2.93701357964776,0.00331389592196103,0.0176844902996473,"pdam_00017082"," garR: 2-hydroxy-3-oxopropionate reductase (Escherichia coli (strain K12))","K00020","PF03446, PF14833"
"pdam_00001612",119.346184604714,-3.5392111916708,1.19917892996837,-2.95136205550588,0.00316375828140045,0.0170872218667773,"pdam_00001612"," PGBD4: PiggyBac transposable element-derived protein 4 (Homo sapiens)","","PF13843"
"pdam_00019321",10.1907914897487,-3.53007154484205,1.14040784144837,-3.09544657318272,0.00196516773001546,0.0118604249989302,"pdam_00019321"," unknown function","",""
"pdam_00013574",25.4855398811272,-3.52451510846384,1.06570541839532,-3.30721327641448,0.000942291202806326,0.00673670896427587,"pdam_00013574"," unknown function","",""
"pdam_00005983",4.63299004086336,-3.51120299791351,0.894963530864238,-3.92329170611327,8.73472853220424e-05,0.00107596905102152,"pdam_00005983"," LINE-1 reverse transcriptase homolog (Nycticebus coucang)","",""
"pdam_00002890",52.5001250982364,-3.50458750692689,0.626719139726555,-5.59195863789318,2.24522313483371e-08,1.52900178311008e-06,"pdam_00002890"," LTA: Lymphotoxin-alpha (Bos taurus)","","PF00229"
"pdam_00014793",237.843311993382,-3.50443514213642,0.420383176618108,-8.33628778946114,7.665920808416e-17,8.94996254382568e-14,"pdam_00014793"," fabG: 3-oxoacyl-[acyl-carrier-protein] reductase FabG (Staphylococcus epidermidis (strain ATCC 12228))","","PF00106, PF13561"
"pdam_00025030",7.89855405331316,-3.49299953703643,0.751818329608014,-4.64606860391077,3.38320533676505e-06,8.12549258881342e-05,"pdam_00025030"," unknown function","",""
"pdam_00013941",316.215903369083,-3.49051523316066,0.580448893039958,-6.0134755617845,1.81587316458063e-09,1.85245507542048e-07,"pdam_00013941"," Matn2: Matrilin-2 (Mus musculus)","","PF00084, PF07645, PF12662, PF13927"
