"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00009526",127.980928955771,1.63720583903116,0.335580457378835,4.87872819477962,1.06772083226627e-06,0.00077256565611197,"pdam_00009526"," LCC5: Laccase-5 (Trametes villosa)","","PF00394, PF07731, PF07732"
"pdam_00005330",123.023087393794,-1.6461201956817,0.339265270058818,-4.85201504827274,1.22213347340646e-06,0.000847447719351261,"pdam_00005330"," unknown function","",""
"pdam_00003538",62.075470271226,-2.01637550716849,0.417233774196808,-4.83272359973756,1.34677712241792e-06,0.000896522594851163,"pdam_00003538"," Fgf2: Fibroblast growth factor 2 (Mus musculus)","","PF00167"
"pdam_00012142",87.4243550531185,-2.84120961060261,0.595134672469833,-4.77406164021914,1.80547081419861e-06,0.00115564020345743,"pdam_00012142"," unknown function","",""
"pdam_00016190",20212.0654903887,1.04745672063059,0.221994229447055,4.71839616389852,2.37711244894973e-06,0.00146518168057116,"pdam_00016190"," Major yolk protein (Strongylocentrotus purpuratus)","","PF00405"
"pdam_00006065",1178.54840706614,-1.11596509101818,0.237023565197235,-4.70824531767359,2.49858291540754e-06,0.0014850506027933,"pdam_00006065"," ABCB1: Multidrug resistance protein 1 (Homo sapiens)","K05658","PF00005, PF00664"
"pdam_00001872",345.316494087773,2.50535469068294,0.538708747619851,4.65066643478914,3.3086410469707e-06,0.00189870359667884,"pdam_00001872"," unknown function","",""
"pdam_00000498",259.936994770366,-1.5473459689772,0.334827273411697,-4.62132595475462,3.81295141610246e-06,0.00211517124889257,"pdam_00000498"," Insoluble matrix shell protein 1 (Fragment) (Ruditapes philippinarum)","",""
"pdam_00016946",4611.92354750239,-1.22017330829372,0.2647296411838,-4.60912991396595,4.04357616958174e-06,0.00217074821336063,"pdam_00016946"," ACIAD3460: Glycine betaine transporter (Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1))","","PF02028, PF04749"
"pdam_00017049",402.100064018223,1.89039108786343,0.412791777729728,4.5795269912114,4.66028648786477e-06,0.00235019659791047,"pdam_00017049"," bhmt: Betaine--homocysteine S-methyltransferase 1 (Xenopus laevis)","K00544","PF02574"
"pdam_00022704",241.873035434938,1.63365966848496,0.356360238547437,4.58429277953101,4.55525586112043e-06,0.00235019659791047,"pdam_00022704"," BP10: Blastula protease 10 (Paracentrotus lividus)","","PF00059, PF00090, PF01400"
"pdam_00004365",575.946344421967,-2.36409677590039,0.518186166954988,-4.56225373554934,5.06074354203036e-06,0.00247708511842557,"pdam_00004365"," Dio1: Type I iodothyronine deiodinase (Rattus norvegicus)","K01562","PF00837"
"pdam_00014761",82.4347938232352,-2.57070031114876,0.569827385798591,-4.51136673177971,6.44112467409021e-06,0.00306266276646312,"pdam_00014761"," unknown function","",""
"pdam_00006420",560.143438591004,1.3452474540957,0.298693839162829,4.50376699387614,6.67594013731838e-06,0.00308613877125701,"pdam_00006420"," unknown function","","PF13385"
"pdam_00006663",11401.8425035206,-1.48428829956331,0.330241681964846,-4.49455165905227,6.97166777708902e-06,0.00313574311206258,"pdam_00006663"," ACIAD3460: Glycine betaine transporter (Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1))","","PF02028, PF04749"
"pdam_00000466",122.660611735025,-2.05190431688203,0.461358859925488,-4.44752338171943,8.68660061626654e-06,0.00335284590856724,"pdam_00000466"," Galaxin (Acropora millepora)","",""
"pdam_00000854",761.261771135789,-1.98477692764635,0.445399620023586,-4.45617112906663,8.34364373936751e-06,0.00335284590856724,"pdam_00000854"," RCN3: Reticulocalbin-3 (Homo sapiens)","","PF13202, PF13499"
"pdam_00007968",81.093006662761,1.75084601611567,0.392629669772693,4.45928097366991,8.22350601432054e-06,0.00335284590856724,"pdam_00007968"," Col7a1: Collagen alpha-1(VII) chain (Mus musculus)","","PF01391"
"pdam_00011512",2126.32934288361,-1.09208261986595,0.244777447415317,-4.46153283890162,8.1375472946243e-06,0.00335284590856724,"pdam_00011512"," ADK: Adenosine kinase (Cricetulus griseus)","K00856","PF00294"
"pdam_00012313",24.6689325238338,-3.76576235596613,0.84347372757124,-4.46458761295333,8.02231167473187e-06,0.00335284590856724,"pdam_00012313"," unknown function","",""
"pdam_00019494",514.385555331935,1.53264445030524,0.344944527513066,4.44316209726558,8.86463285524327e-06,0.00335284590856724,"pdam_00019494"," MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)","","PF07690"
"pdam_00024670",940.978483249541,-2.12075019550763,0.476393013293455,-4.45168198594311,8.52002818718628e-06,0.00335284590856724,"pdam_00024670"," unknown function","",""
"pdam_00016471",44.2049088143022,-3.25129777858917,0.733388450345202,-4.43325467841605,9.28211120381622e-06,0.0034327309923091,"pdam_00016471"," unknown function","","PF04927"
"pdam_00013038",135.769645374256,-1.80665476527437,0.408835988517036,-4.41902086904731,9.91490740695393e-06,0.00358704106666364,"pdam_00013038"," unknown function","",""
"pdam_00014163",396.395272586033,1.58661328290049,0.360481770199098,4.40136898469008,1.07570013803456e-05,0.00380889397812153,"pdam_00014163"," Ror1: Inactive tyrosine-protein kinase transmembrane receptor ROR1 (Mus musculus)","K05129","PF00088, PF01392, PF07714"
"pdam_00009165",693.336215155357,-1.61485245933624,0.368126168525935,-4.38668206012762,1.15092833455414e-05,0.0039089284374796,"pdam_00009165"," unknown function","",""
"pdam_00022364",116.385106390713,1.77097092590435,0.403382455680332,4.39030230731649,1.13193183804834e-05,0.0039089284374796,"pdam_00022364"," Gnmt: Glycine N-methyltransferase (Rattus norvegicus)","K00552","PF13649"
"pdam_00008518",538.248891168697,-1.88866984494699,0.432808450433244,-4.36375455020902,1.27849018290811e-05,0.00425532672479135,"pdam_00008518"," unknown function","",""
"pdam_00001557",57.7327162629992,1.96332236233597,0.45092888466828,4.35395120847108,1.33705477584096e-05,0.00427908953452794,"pdam_00001557"," unknown function","",""
"pdam_00020801",23.820003891208,-3.91234176743518,0.898001680933886,-4.35671987090993,1.3202606302426e-05,0.00427908953452794,"pdam_00020801"," unknown function","",""
"pdam_00004367",31.8661710793599,-2.46247571354234,0.568828704045903,-4.32902857402854,1.4976850281903e-05,0.00470273098851754,"pdam_00004367"," DIO3: Thyroxine 5-deiodinase (Fragment) (Gallus gallus)","","PF00837"
"pdam_00004757",182.819038084567,-2.02131574161822,0.467592713605332,-4.32281274452087,1.5405248050968e-05,0.00474766922341128,"pdam_00004757"," RX1: Retinal homeobox protein Rx1 (Gallus gallus)","K09332","PF00046, PF03826"
"pdam_00009522",596.32329437765,1.26374279466308,0.293097891395125,4.31167480819378,1.62022606058951e-05,0.00490250947278739,"pdam_00009522"," LCC4: Laccase-4 (Trametes versicolor)","","PF00394, PF07731, PF07732"
"pdam_00016728",34.0494311668804,2.3831425638704,0.553698600793553,4.30404295848844,1.67709122244887e-05,0.00498395573642751,"pdam_00016728"," unknown function","",""
"pdam_00011741",1375.05762519804,0.935003099716998,0.217938492062402,4.29021551387665,1.78499811692941e-05,0.00512171356240331,"pdam_00011741"," TLR1: Toll-like receptor 1 (Homo sapiens)","K10169","PF13676"
"pdam_00012522",228.931218219707,-1.62567391410055,0.378859909538494,-4.29096315860092,1.77899830148026e-05,0.00512171356240331,"pdam_00012522"," unknown function","",""
"pdam_00024507",342.142307087143,-1.06604955827081,0.249056906618342,-4.28034529435651,1.86603566608872e-05,0.00526348568729635,"pdam_00024507"," Naalad2: N-acetylated-alpha-linked acidic dipeptidase 2 (Mus musculus)","","PF04253, PF04389"
"pdam_00017770",135.802989470228,-1.3197225765104,0.309912850836449,-4.25836674067723,2.05925916896566e-05,0.00571169851498775,"pdam_00017770"," TIMP4: Metalloproteinase inhibitor 4 (Bos taurus)","K16866","PF00965"
"pdam_00024921",646.894607587645,-1.06880305692762,0.251973806630407,-4.24172286485052,2.21810481751264e-05,0.00605142629066317,"pdam_00024921"," gpt2: Alanine aminotransferase 2 (Xenopus laevis)","","PF00155"
"pdam_00000763",1284.70682760784,0.87768747255448,0.209063042570149,4.19819525136769,2.69050611336071e-05,0.00722183915137887,"pdam_00000763"," PDIA3: Protein disulfide-isomerase A3 (Pongo abelii)","K08056","PF00085, PF13848"
"pdam_00012309",154.640628105464,-2.43282223425803,0.581023944326446,-4.18712904694192,2.82505217033812e-05,0.00746262193948682,"pdam_00012309"," CHS2: Chitin synthase 2 (Candida albicans)","","PF07647"
"pdam_00016770",405.327727047603,-1.24028700782522,0.298367688686915,-4.15690791882857,3.22583932437856e-05,0.00825914123635508,"pdam_00016770"," unknown function","","PF00021"
"pdam_00018423",41.9136491002244,1.92375969473843,0.46259198177995,4.15865335005643,3.20129285759143e-05,0.00825914123635508,"pdam_00018423"," Svep1: Sushi%2C von Willebrand factor type A%2C EGF and pentraxin domain-containing protein 1 (Mus musculus)","","PF00024, PF00354"
"pdam_00012506",4040.23099419912,1.2280597990721,0.295850491884355,4.15094729520388,3.3110201199475e-05,0.00834878739941915,"pdam_00012506"," pflD: Formate acetyltransferase 2 (Escherichia coli (strain K12))","","PF02901, PF04261"
"pdam_00001941",1111.05311783233,1.24833259907397,0.301098694796004,4.14592497625976,3.38444638676996e-05,0.00840656071173517,"pdam_00001941"," unknown function","",""
"pdam_00009262",56.8834374498021,-1.9980493812565,0.485748760319721,-4.11333912605639,3.89976839277586e-05,0.00954410964596703,"pdam_00009262"," Adam26a: Disintegrin and metalloproteinase domain-containing protein 26A (Mus musculus)","","PF00090, PF00754, PF01421"
"pdam_00017044",247.054400847023,-1.44630472843776,0.352582349203253,-4.10203384175653,4.09534355544493e-05,0.00973638677853065,"pdam_00017044"," unknown function","",""
"pdam_00020250",866.823597881998,1.06179133781072,0.258720760291406,4.1040051699554,4.06058382061377e-05,0.00973638677853065,"pdam_00020250"," Mucin-like protein (Fragment) (Acropora millepora)","","PF07645, PF14670"
"pdam_00007557",84.3926768642662,-1.37773448449866,0.337471010007214,-4.08252692422146,4.45486489747259e-05,0.0104419523413717,"pdam_00007557"," Cht3: Probable chitinase 3 (Drosophila melanogaster)","K01183","PF00704"
"pdam_00022013",15948.0968546097,-0.986529641762674,0.242577725870287,-4.0668599650827,4.76508570596652e-05,0.0110139661553743,"pdam_00022013"," CA2: Carbonic anhydrase 2 (Homo sapiens)","","PF00194"
"pdam_00017020",18141.4677680897,-1.05853450511134,0.262357030674741,-4.03470988518568,5.46698033786972e-05,0.0124632173675107,"pdam_00017020"," ahcy-b: Adenosylhomocysteinase B (Xenopus laevis)","K01251","PF00670, PF05221"
"pdam_00015939",340.762960001345,-1.39420295149927,0.346235235712291,-4.02675062412714,5.65529557046269e-05,0.012548723851152,"pdam_00015939"," unknown function","",""
"pdam_00022877",180.725374101192,-1.29479404822425,0.321353854401704,-4.02918474600185,5.59706199420828e-05,0.012548723851152,"pdam_00022877"," SLC4A2: Anion exchange protein 2 (Homo sapiens)","K13855","PF00955, PF07565"
"pdam_00007240",59.6806709079964,2.11867159848777,0.528049324867386,4.012260784577,6.01400093051942e-05,0.0131690794060137,"pdam_00007240"," SCUBE1: Signal peptide%2C CUB and EGF-like domain-containing protein 1 (Homo sapiens)","","PF07699"
"pdam_00006123",238.520992400891,-6.61055884142421,1.64992540192591,-4.00658043915676,6.1604151322206e-05,0.0133144972247293,"pdam_00006123"," Kctd21: BTB/POZ domain-containing protein KCTD21 (Mus musculus)","","PF02214, PF07534"
"pdam_00017402",78.6061531051321,-1.74663887988047,0.440524060901107,-3.9649114200656,7.34232074181595e-05,0.0156655002288847,"pdam_00017402"," ca2: Carbonic anhydrase 2 (Tribolodon hakonensis)","","PF00194"
"pdam_00011300",280.168518557959,-1.08997427793642,0.27595698078348,-3.94979780849115,7.82172376842793e-05,0.016477104677744,"pdam_00011300"," unknown function","",""
"pdam_00012457",252.435076257506,1.09113035170982,0.277438730159608,3.93286961442659,8.3937772295316e-05,0.0172455852659093,"pdam_00012457"," creld2: Cysteine-rich with EGF-like domain protein 2 (Danio rerio)","","PF00053, PF07645"
"pdam_00014954",1274.00755533042,-0.856579133819502,0.217729722742968,-3.93413964353734,8.34952323789214e-05,0.0172455852659093,"pdam_00014954"," amt-1: Putative ammonium transporter 1 (Caenorhabditis elegans)","K03320","PF009092"
"pdam_00009022",197.259069741309,-1.49678588882428,0.38097948740502,-3.92878340778762,8.53766918427178e-05,0.0173273037273965,"pdam_00009022"," unknown function","",""
"pdam_00023590",234.535487233148,-1.42418145274926,0.363337645837281,-3.9197189420528,8.86522932462595e-05,0.0177753188458343,"pdam_00023590"," ZP domain-containing protein (Acropora millepora)","","PF00100"
"pdam_00016743",85.4492135032838,-2.78557207437981,0.714351603778946,-3.89944119904545,9.64149478578111e-05,0.0191016376458297,"pdam_00016743"," unknown function","",""
"pdam_00007538",472.703146606148,1.05805813153344,0.27167125461356,3.89462673567904,9.83500601271921e-05,0.0192557847133733,"pdam_00007538"," Hmcn1: Hemicentin-1 (Mus musculus)","K06841","PF00090"
"pdam_00002625",3126.828217589,-1.27289761241577,0.327957515290929,-3.88128813357604,0.00010390464843733,0.0200137743649301,"pdam_00002625"," ZP domain-containing protein (Acropora millepora)","","PF00100"
"pdam_00005388",155.534262290273,1.0852740841263,0.279738381150007,3.87960379145945,0.000104626749774602,0.0200137743649301,"pdam_00005388"," Lonrf3: LON peptidase N-terminal domain and RING finger protein 3 (Mus musculus)","","PF02190, PF13445, PF13923"
"pdam_00002487",20.5780853074763,2.9187331713913,0.754066339466579,3.87065834745519,0.000108541825259592,0.0205267392723878,"pdam_00002487"," PPP1R3B: Protein phosphatase 1 regulatory subunit 3B (Bos taurus)","K07189","PF03370"
"pdam_00007246",236.42653226424,-1.82804856527605,0.473225938169944,-3.86295090321014,0.000112025529282055,0.0209475152619322,"pdam_00007246"," MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)","","PF07690, PF13347"
"pdam_00016244",1445.93459440517,-0.903963297447588,0.234454062224257,-3.85560944805871,0.000115441666565473,0.0211820928775732,"pdam_00016244"," MTR: Methionine synthase (Bos taurus)","K00548","PF00809, PF02574"
"pdam_00016629",437.64252263792,1.06152568471619,0.275521744731771,3.85278369135482,0.00011678255060233,0.0211820928775732,"pdam_00016629"," unknown function","","PF01390"
"pdam_00024274",78.2184515428817,-1.43781362449499,0.373252319751613,-3.85212240730831,0.00011709845840264,0.0211820928775732,"pdam_00024274"," Chelonianin (Caretta caretta)","","PF00014"
"pdam_00011232",58.6680196824332,-2.60402598127731,0.67697134891138,-3.84658226003918,0.000119776929072732,0.0214336306841763,"pdam_00011232"," nas-15: Zinc metalloproteinase nas-15 (Caenorhabditis elegans)","","PF00089, PF01400"
"pdam_00009180",347.112692770675,1.10331380312159,0.288216270203948,3.8280760567086,0.000129148851356611,0.0228638386119328,"pdam_00009180"," unknown function","",""
"pdam_00009257",205.591398796153,1.25521258459778,0.328118898529826,3.82548091628341,0.000130517045315083,0.0228638386119328,"pdam_00009257"," unknown function","","PF00305"
"pdam_00004044",1906.26351333317,-0.987592568494191,0.258338214739922,-3.82286673881537,0.000131909077354436,0.0228669881805471,"pdam_00004044"," Mat2a: S-adenosylmethionine synthase isoform type-2 (Mus musculus)","","PF00438, PF02772, PF02773"
"pdam_00007827",27.46477255963,-3.43062683926878,0.900442991105396,-3.80993230349575,0.000139004848470387,0.0238486462705585,"pdam_00007827"," Perlucin-like protein (Mytilus galloprovincialis)","","PF00059"
"pdam_00010593",145.959815011132,1.75262144061054,0.461214031293926,3.80001760938105,0.000144685806184923,0.0245700121074438,"pdam_00010593"," Robo2: Roundabout homolog 2 (Mus musculus)","","PF00047, PF01582, PF07679, PF13927"
"pdam_00002255",181.318105689243,-1.15453081350673,0.30451140794391,-3.79142056221219,0.000149788059749639,0.0249277289035349,"pdam_00002255"," unknown function","",""
"pdam_00005591",230.266230795092,-1.41169564904845,0.372160822495258,-3.79324088866565,0.000148693781007362,0.0249277289035349,"pdam_00005591"," unknown function","",""
"pdam_00015640",271.977218365065,-1.21660395367102,0.321239721735088,-3.78721518964052,0.000152345154317181,0.0251022580014508,"pdam_00015640"," carm1: Histone-arginine methyltransferase CARM1 (Danio rerio)","K05931","PF06325"
"pdam_00014151",50.5576371803454,-1.85609275299417,0.490924742666665,-3.78080913769393,0.000156319482935043,0.0255045964216175,"pdam_00014151"," v1g211400: Cyclic GMP-AMP synthase (Nematostella vectensis)","","PF03281"
"pdam_00010762",26.1190628311332,-2.37399561198469,0.629280309037365,-3.77255664588693,0.000161583265683679,0.02597751424033,"pdam_00010762"," unknown function","",""
"pdam_00010919",2530.99214983196,0.884938004848274,0.23464497927277,3.77139117824273,0.000162339951988602,0.02597751424033,"pdam_00010919"," TNXB: Tenascin-X (Homo sapiens)","","PF00094, PF00754, PF13385"
"pdam_00009021",236.871113778,-1.28249380800654,0.34034476801175,-3.76821954836767,0.000164416067981539,0.0260591638414169,"pdam_00009021"," unknown function","",""
"pdam_00022915",15.4866760117987,-5.20742201245515,1.38320023632604,-3.76476368041026,0.000166706669811913,0.0261729471604704,"pdam_00022915"," melC2: Tyrosinase (Streptomyces lincolnensis)","","PF00264"
"pdam_00016959",30.2807149505519,-3.12576551161965,0.84120993041626,-3.71579720899504,0.000202564001850175,0.0315053282129964,"pdam_00016959"," MRC2: C-type mannose receptor 2 (Homo sapiens)","","PF00059"
"pdam_00019491",358.6209685528,1.31635666652595,0.355218856249785,3.70576235851711,0.000210755839788384,0.0324759137570212,"pdam_00019491"," MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)","","PF07690"
"pdam_00012245",175.563114061858,-1.32272836652714,0.359340497346136,-3.68098885679733,0.000232331159679891,0.0354720656825023,"pdam_00012245"," unknown function","",""
"pdam_00004557",83.5266424145898,-1.5303854965263,0.416105391718952,-3.67787951558186,0.000235180996931152,0.035534279815831,"pdam_00004557"," unknown function","",""
"pdam_00019490",42.9597564045195,1.88007670643134,0.511459751248903,3.67590353266409,0.000237009077007406,0.035534279815831,"pdam_00019490"," unknown function","",""
"pdam_00021070",48.2783000012615,1.73297505148919,0.472708878517074,3.66605141186616,0.000246324424645777,0.0366011703120985,"pdam_00021070"," unknown function","",""
"pdam_00024412",543.313544857063,-1.13208831276776,0.309010600150712,-3.66359054419366,0.000248704244189045,0.036627752493753,"pdam_00024412"," unknown function","",""
"pdam_00007534",726.811356600399,1.25649167192352,0.343616796534976,3.65666546162457,0.000255517500509841,0.0373010723112699,"pdam_00007534"," Npnt: Nephronectin (Mus musculus)","","PF00090"
"pdam_00003244",226.887131426816,-1.59369696558709,0.437224991663188,-3.6450271507233,0.000267363573856893,0.038140582564712,"pdam_00003244"," unknown function","",""
"pdam_00006816",57.5436609401467,2.01987278179551,0.554420981532014,3.64321129444642,0.000269257629349649,0.038140582564712,"pdam_00006816"," TLL1: Tolloid-like protein 1 (Gallus gallus)","","PF00431, PF13385"
"pdam_00008636",711.835156362056,0.943846074893304,0.259149715901834,3.64208801699337,0.000270435569200578,0.038140582564712,"pdam_00008636"," Mthfd1: C-1-tetrahydrofolate synthase%2C cytoplasmic (Rattus norvegicus)","K00288","PF00763, PF01268, PF02882"
"pdam_00015660",1236.01098473925,-1.03066788631563,0.282676766850365,-3.646100448224,0.000266249935455386,0.038140582564712,"pdam_00015660"," ZP domain-containing protein (Acropora millepora)","","PF00100, PF00431"
"pdam_00022705",246.950503832395,1.21916182567132,0.335242086621398,3.63666101102683,0.000276195025749259,0.0386255262060434,"pdam_00022705"," slc16a10: Monocarboxylate transporter 10 (Danio rerio)","K08187","PF076903"
"pdam_00015659",151.328410398896,-1.83621187899226,0.505370465629872,-3.63339768322964,0.000279713395135913,0.0387915860154322,"pdam_00015659"," SLC8A1: Sodium/calcium exchanger 1 (Bos taurus)","","PF031602"
"pdam_00018984",183.679392787615,-1.27292819950618,0.350692686369292,-3.6297540524291,0.000283691397138355,0.0390181176130289,"pdam_00018984"," Slc16a14: Monocarboxylate transporter 14 (Mus musculus)","","PF076903"
"pdam_00003672",15.5191366745317,2.70143315468579,0.745974306046761,3.6213487955126,0.000293071075244749,0.0399777773296976,"pdam_00003672"," unknown function","",""
"pdam_00025227",1061.3815093994,1.24893148505501,0.345357393246643,3.61634500803364,0.000298792084412022,0.0404268119413404,"pdam_00025227"," unknown function","",""
"pdam_00008857",21.3994582384029,-3.00102580518895,0.831437688797991,-3.60944162818447,0.000306856811892369,0.0408516087905126,"pdam_00008857"," unknown function","",""
"pdam_00011120",530.423455663938,0.971569573114957,0.269106466505113,3.61035387121215,0.000305779536988567,0.0408516087905126,"pdam_00011120"," Coadhesin (Fragment) (Acropora millepora)","","PF00014, PF00090, PF00147, PF01477, PF12661, PF13385"
"pdam_00015296",83.9971806669168,1.35667031865323,0.376081146990458,3.60738720754766,0.000309295920418494,0.0408516087905126,"pdam_00015296"," Orct: Organic cation transporter protein (Drosophila melanogaster)","K08202","PF00083"
"pdam_00024140",15.6828543772692,-4.4286899536473,1.22886650236848,-3.60388206946124,0.000313499344342294,0.0410807566027123,"pdam_00024140"," unknown function","",""
"pdam_00009256",293.745646550432,1.26151421924904,0.350764065667405,3.59647507463095,0.000322558475304496,0.0418726900075413,"pdam_00009256"," unknown function","",""
"pdam_00017169",22.3789165775485,-4.19813753690355,1.16781902517799,-3.59485283797609,0.000324574991646006,0.0418726900075413,"pdam_00017169"," unknown function","","PF16026"
"pdam_00017210",2234.24047812328,-1.03488901446088,0.289431523196197,-3.57559191560263,0.000349436374206068,0.0447332318425953,"pdam_00017210"," Phgdh: D-3-phosphoglycerate dehydrogenase (Mus musculus)","K00058","PF00389, PF028268"
"pdam_00019706",158.869185910795,-1.12679666133249,0.315688626670775,-3.56932928884893,0.000357896342936126,0.0454664957186489,"pdam_00019706"," FGF2: Fibroblast growth factor 2 (Monodelphis domestica)","K18497","PF00167"
"pdam_00016685",1721.89140379224,-0.850823470886254,0.238594596313993,-3.56597963252512,0.000362499525769722,0.0457024023322705,"pdam_00016685"," unknown function","","PF00646"
"pdam_00019257",1782.46224974669,-1.07480859913075,0.302555666069281,-3.55243255925219,0.000381686846058104,0.0477596427977366,"pdam_00019257"," PSPH: Phosphoserine phosphatase (Pongo abelii)","K01079","PF00702,"
