"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00025647",415.535147435973,1.26763403614482,0.277653523138038,4.56552476560726,4.9824636755059e-06,0.00183547167536989,"pdam_00025647"," unknown function","",""
"pdam_00006916",4159.36397279727,1.25953455997936,0.227287175024553,5.54159978381227,2.99720702380396e-08,2.55693308678096e-05,"pdam_00006916"," DMBT1: Deleted in malignant brain tumors 1 protein (Homo sapiens)","","PF00059, PF00431, PF00530, PF07645, PF07648, PF094585"
"pdam_00003108",150.586807889308,1.20281252863599,0.234130083781763,5.13736854832012,2.78612223108921e-07,0.000184980265977741,"pdam_00003108"," COL1A2: Collagen alpha-2(I) chain (Fragment) (Oryctolagus cuniculus)","","PF01391, PF07534, PF13927"
"pdam_00007534",866.980186985938,1.18608495543689,0.271212400665113,4.3732696312122,1.22399395967879e-05,0.00371116354684518,"pdam_00007534"," Npnt: Nephronectin (Mus musculus)","","PF00090"
"pdam_00025333",512.537924881952,1.17058641087366,0.274139786275322,4.2700347394961,1.95442523057199e-05,0.00519332435448219,"pdam_00025333"," Pcsk5: Proprotein convertase subtilisin/kexin type 5 (Mus musculus)","K08654","PF00082, PF01483"
"pdam_00014507",166.406841666859,1.16781197870925,0.316595744068065,3.68865343451422,0.000225444055564052,0.0323382539525462,"pdam_00014507"," Ece1: Endothelin-converting enzyme 1 (Rattus norvegicus)","K01415","PF01431, PF05649"
"pdam_00019494",757.967736751818,1.16088905121788,0.262350943065513,4.42494712484411,9.64659077788772e-06,0.00312723179837564,"pdam_00019494"," MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)","","PF07690"
"pdam_00025227",1122.3823803984,1.15223359728787,0.220504280863817,5.22544774538635,1.73734181549701e-07,0.000122437276032135,"pdam_00025227"," unknown function","",""
"pdam_00025204",117.254307433129,1.14264568400657,0.30576597506876,3.73699422818258,0.000186233196954016,0.0293073193148316,"pdam_00025204"," unknown function","",""
"pdam_00000157",1339.07005123016,1.1356742218564,0.234421918463769,4.84457353347669,1.26883920072407e-06,0.000623230745592014,"pdam_00000157"," unknown function","",""
"pdam_00009509",2550.32703987579,1.13095367237599,0.259413401638753,4.35965784817433,1.3026596102338e-05,0.00383905629495993,"pdam_00009509"," Elk1: ETS domain-containing protein Elk-1 (Rattus norvegicus)","K09442","PF00178"
"pdam_00019054",229.128985269558,1.12059532186395,0.296395331038762,3.78074552637741,0.000156359432456703,0.0258203097417511,"pdam_00019054"," unknown function","","PF04089"
"pdam_00018361",1040.15341577372,1.08066818242013,0.233433045188417,4.62945673157739,3.6662632063429e-06,0.00144942586125883,"pdam_00018361"," znf395: Zinc finger protein 395 (Xenopus laevis)","","PF15997"
"pdam_00017055",611.116805145793,1.07808949849713,0.245197817365039,4.39681523303334,1.09850778130472e-05,0.00349131620140554,"pdam_00017055"," MPEG1: Macrophage-expressed gene 1 protein (Homo sapiens)","","PF01823"
"pdam_00015297",473.273491369236,1.07527892693306,0.296113023315426,3.63131251335626,0.000281983474246525,0.0384089927232094,"pdam_00015297"," unknown function","","PF00531"
"pdam_00010709",1556.3799329937,0.945152173301736,0.188144265086595,5.02355026801759,5.07249402569851e-07,0.000283517433319128,"pdam_00010709"," ADAMTS6: A disintegrin and metalloproteinase with thrombospondin motifs 6 (Homo sapiens)","K08621","PF00090, PF01421, PF01562, PF05986"
"pdam_00011741",921.244928120931,0.918333633001057,0.178911112442629,5.1329043817529,2.85304870716486e-07,0.000184980265977741,"pdam_00011741"," TLR1: Toll-like receptor 1 (Homo sapiens)","K10169","PF13676"
"pdam_00010834",121.766178757336,0.917429771769277,0.246324086638912,3.72448258831522,0.000195716219033126,0.0305035018683455,"pdam_00010834"," SVEP1: Sushi%2C von Willebrand factor type A%2C EGF and pentraxin domain-containing protein 1 (Homo sapiens)","","PF00354"
"pdam_00004086",436.229528072548,0.890889705883455,0.23997500029677,3.71242714775171,0.000205281159253523,0.0308092806512996,"pdam_00004086"," NPTX2: Neuronal pentraxin-2 (Cavia porcellus)","","PF00354"
"pdam_00021937",5609.38497826733,0.886283505035293,0.161185203100632,5.49854135482872,3.82945736491963e-08,3.10358372139912e-05,"pdam_00021937"," unknown function","","PF01335"
"pdam_00005387",349.499808622921,0.878716094869014,0.176311891720178,4.98387310291929,6.23239615351659e-07,0.000336736364174502,"pdam_00005387"," unknown function","",""
"pdam_00020251",220.318132878,0.877095215688493,0.22737180759504,3.85753724248277,0.000114535231918475,0.0201793649365931,"pdam_00020251"," Mucin-like protein (Fragment) (Acropora millepora)","","PF00094, PF06119, PF07645, PF12662"
"pdam_00006426",2175.61466784144,0.868760390093247,0.209161686421587,4.15353502334157,3.27378078307841e-05,0.00791272830887697,"pdam_00006426"," PIK3AP1: Phosphoinositide 3-kinase adapter protein 1 (Gallus gallus)","K12230","PF14545"
"pdam_00009159",352.152112375839,0.859833750243872,0.223193510271494,3.85241376058813,0.00011695917428889,0.0203848522155765,"pdam_00009159"," UBE2C: Ubiquitin-conjugating enzyme E2 C (Spisula solidissima)","K06688","PF00179"
"pdam_00002824",1031.03164607305,0.81285794907839,0.18662711410685,4.35551904110249,1.32751975786116e-05,0.00384245852770919,"pdam_00002824"," MAP1LC3C: Microtubule-associated proteins 1A/1B light chain 3C (Homo sapiens)","K10435","PF02991"
"pdam_00020154",473.997133675056,0.788694023919504,0.188323054803021,4.1879844437764,2.81442802699715e-05,0.00701831752147644,"pdam_00020154"," DCD: Bifunctional D-cysteine desulfhydrase/1-aminocyclopropane-1-carboxylate deaminase%2C mitochondrial (Arabidopsis thaliana)","K05396",""
"pdam_00004277",756.613801489662,0.782583902032723,0.214061931207128,3.65587611781138,0.000256305114561444,0.0355081162557816,"pdam_00004277"," GAB1: GRB2-associated-binding protein 1 (Homo sapiens)","K09593","PF00169"
"pdam_00002424",849.396417141314,0.773121991653982,0.172474583186635,4.48252709106353,7.37642748739102e-06,0.00254392581155577,"pdam_00002424"," GLIPR2: Golgi-associated plant pathogenesis-related protein 1 (Homo sapiens)","","PF00188"
"pdam_00000680",238.532854831213,0.768801743881242,0.185237426109731,4.15035859667916,3.31954793635409e-05,0.00791272830887697,"pdam_00000680"," unknown function","",""
"pdam_00001988",429.280584609882,0.755265540561678,0.18805807682087,4.01612923693294,5.91618208400123e-05,0.0122942814614841,"pdam_00001988"," cdk1: Cyclin-dependent kinase 1 (Carassius auratus)","K02087","PF00069, PF12330"
"pdam_00024050",449.274586061919,0.754976238919439,0.187980886948789,4.0162393697244,5.91341941430172e-05,0.0122942814614841,"pdam_00024050"," CASP3: Caspase-3 (Pan troglodytes)","","PF00656"
"pdam_00009455",688.178904928112,0.741549970854642,0.204388306479673,3.6281428405905,0.000285467316820586,0.0385594978195406,"pdam_00009455"," Slco4a1: Solute carrier organic anion transporter family member 4A1 (Mus musculus)","","PF031373"
"pdam_00003185",304.011218608401,0.740985624767852,0.191577749380867,3.86780629359379,0.000109818844538809,0.0195610291332919,"pdam_00003185"," plk1: Serine/threonine-protein kinase PLK1 (Xenopus laevis)","K06631","PF00069, PF00659"
"pdam_00014597",1493.71250322286,0.740010733457691,0.144859440690537,5.1084743246978,3.24770525909767e-07,0.000202469440556593,"pdam_00014597"," Efhd2: EF-hand domain-containing protein D2 (Mus musculus)","","PF13499"
"pdam_00024804",598.962789792396,0.722595713091501,0.175847947082231,4.10920755733132,3.97019128255806e-05,0.00871854330727574,"pdam_00024804"," Sacs: Sacsin (Mus musculus)","","PF05168"
"pdam_00011371",444.480146588268,0.712361455466144,0.191708425688839,3.71585887738902,0.000202514597106193,0.0307650998526919,"pdam_00011371"," GMPR2: GMP reductase 2 (Homo sapiens)","K00364","PF00478"
"pdam_00012813",1382.86411550321,0.707300422216259,0.182038368145699,3.88544694956919,0.000102141796778044,0.0186024312806215,"pdam_00012813"," sh3rf1: E3 ubiquitin-protein ligase SH3RF1 (Xenopus laevis)","K12171","PF13639, PF14604"
"pdam_00012231",402.778318626206,0.696232241545312,0.187958750575694,3.70417572692328,0.000212079208754383,0.0309942995244468,"pdam_00012231"," FAM72A: Protein FAM72A (Bos taurus)","","PF14976"
"pdam_00009511",540.806222725843,0.669637371201447,0.172930725961089,3.87228682167287,0.000107818966190385,0.0194181958108884,"pdam_00009511"," Fat4: Protocadherin Fat 4 (Mus musculus)","K16669","PF00008, PF00017, PF00028, PF00092, PF01085, PF13927"
"pdam_00012087",1280.36611928637,0.654773887118444,0.147576989166005,4.43682914808561,9.12936960771368e-06,0.00301995820349859,"pdam_00012087"," CPD: Carboxypeptidase D (Fragment) (Lophonetta specularioides)","K07752","PF00246, PF13620"
"pdam_00017490",933.905181852367,0.651776817321475,0.162765248335934,4.0043978919644,6.21756390990154e-05,0.0126251627631814,"pdam_00017490"," ADAT1: tRNA-specific adenosine deaminase 1 (Gallus gallus)","K15440","PF02137"
"pdam_00012824",303.191849155509,0.646562722020219,0.18036616035748,3.58472299204436,0.000337436155533051,0.0437560211602818,"pdam_00012824"," rnf150: RING finger protein 150 (Danio rerio)","","PF02225, PF13639"
"pdam_00001941",965.928615505641,0.570546527312553,0.153899695988607,3.7072622115822,0.000209511984565273,0.0309942995244468,"pdam_00001941"," unknown function","",""
